subject,number,section,times,locations,rating,workload
ITAL,781,1,W 15.30-17.20,CO493 103,5.0,4.0
JAPN,120,1,M-F 9.25-10.15,TM432 102,4.63,4.38
JAPN,120,2,M-F 9.25-10.15,RKZ 06,4.55,4.34
JAPN,120,3,M-F 10.30-11.20,RKZ 06,4.55,4.34
JAPN,120,4,M-F 10.30-11.20,RKZ 04,4.55,4.34
JAPN,120,5,M-F 11.35-12.25,RKZ 04,4.55,4.34
JAPN,140,1,M-F 10.30-11.20,WTS B41,4.33,3.33
JAPN,151,1,TTh 13.00-14.15,WLH 012,4.62,3.8200000000000003
JAPN,151,2,TTh 14.30-15.45 + 1,TM432 102,4.62,3.8
JAPN,157,1,MW 14.30-15.45,TM432 102,4.51,3.8200000000000003
JAPN,171,1,MW 11.35-12.50,BASSLB L72,5.0,2.0
JAPN,571,1,MW 11.35-12.50,BASSLB L72,5.0,2.0
JDST,225,1,T 9.25-11.15,BASSLB L72,,
JDST,243,1,Th 13.30-15.20,BASSLB L70,,
JDST,265,1,TTh 11.35-12.50,LC 103,3.8200000000000003,2.37
JDST,297,1,M 13.30-15.20,WLH 209,4.17,2.33
JDST,302,1,T 13.30-15.20,BASSLB L71,,
JDST,305,1,1 HTBA,,4.22,3.22
JDST,306,1,Th 13.30-15.20,SML 118A,4.75,2.92
JDST,316,1,TTh 14.30-15.45,WLH 001,4.8,4.08
JDST,327,1,T 15.30-17.20,CO451 B-04,4.0,3.67
JDST,347,1,W 13.30-15.20,CO493 103,4.66,3.27
JDST,356,1,1 HTBA,,,
JDST,400,1,TTh 11.35-12.50,WLH 001,3.88,2.38
JDST,403,1,TTh 14.30-15.45 + 1,SML M104A,4.03,2.96
JDST,416,1,M 15.30-17.20 + 1,WLH 009,4.16,3.24
JDST,417,1,TTh 11.35-12.50,BRW35 215,4.03,2.96
JDST,418,1,1 HTBA,,,
JDST,492,1,1 HTBA,,4.59,3.58
JDST,670,1,MWF 11.35-12.25,YK220 003,4.75,3.5700000000000003
JDST,695,1,TTh 11.35-12.50,BRW35 215,4.03,2.96
JDST,706,1,Th 13.30-15.20,BASSLB L70,,
JDST,728,1,TTh 11.35-12.50,WLH 001,4.5600000000000005,3.4
JDST,734,1,1 HTBA,,4.67,4.33
JDST,764,1,TTh 11.35-12.50,LC 103,4.2,2.3
JDST,804,1,T 13.30-15.20,LC 103,3.7800000000000002,2.35
JDST,840,1,W 13.30-15.20,WLH 009,3.67,2.33
JDST,856,1,1 HTBA,,,
KHMR,120,1,MF 10.10-11.25 + 1,DOW B-13,,
KHMR,140,1,1 HTBA,,,
KREN,120,1,M-F 9.25-10.15,WTS A39,3.86,3.16
KREN,120,2,M-F 10.30-11.20,WTS A39,3.86,3.16
KREN,120,3,M-F 11.35-12.25,WTS B30,4.17,3.11
KREN,140,1,M-F 9.25-10.15,WTS B39,4.53,2.86
KREN,142,1,M-F 10.30-11.20,AKW 100,4.61,2.98
KREN,151,1,MWF 9.25-10.15,AKW 100,3.32,3.29
KREN,154,1,TTh 13.00-14.15,TM432 102,3.13,3.0
LAST,214,1,TTh 16.00-17.15,WTS A60,3.39,2.99
LAST,223,1,MW 13.00-14.15,WLH 006,3.9,3.45
LAST,225,1,TTh 9.00-10.15,WLH 120,4.35,2.26
LAST,225,2,MW 9.00-10.15,WLH 120,4.35,2.26
LAST,243,1,MWF 9.25-10.15,WLH 202,3.87,3.84
LAST,243,2,MWF 10.30-11.20,WLH 202,3.87,3.84
LAST,262,1,MW 11.35-12.50,CO493 106,4.14,2.71
LAST,293,1,MW 14.30-15.45,WLH 002,4.33,2.92
LAST,318,1,MW 10.30-11.20 + 1,LC 102,3.67,2.21
LAST,325,1,TTh 13.00-14.15,LC 317,4.11,3.73
LAST,336,1,Th 15.30-17.20,LC 206,4.11,3.73
LAST,491,1,1 HTBA,,3.4,4.09
LATN,120,1,M-F 9.25-10.15,PH 407,3.93,3.81
LATN,141,1,MWF 9.25-10.15,BASSLB L72,4.06,3.31
LATN,390,1,TTh 11.35-12.50,BM 013,4.17,4.06
LATN,402,1,1 HTBA,,,
LATN,438,1,TTh 9.00-10.15,PH 207,4.11,3.22
LATN,450,1,MW 14.30-15.45,PH 310,4.36,3.18
LATN,738,1,TTh 9.00-10.15,YK220 004,4.65,3.48
LATN,790,1,TTh 11.35-12.50,BM 013,4.32,4.18
LAW,21005,1,M 16.10-18.00,SLB 111,,
LING,109,1,MW 11.35-12.50,LC 318,4.37,2.13
LING,112,1,TTh 16.00-17.15,HLH17 115,3.39,2.99
LING,116,1,MW 14.30-15.45,WLH 119,3.62,2.6
LING,125,1,M-F 9.25-10.15,LUCE 302,4.19,2.56
LING,146,1,TTh 14.30-15.45,WLH 120,4.0,2.5
LING,148,1,MWF 8.20-9.10,LUCE 302,4.19,2.56
LING,211,1,TTh 11.35-12.50,DOW 215,4.21,3.06
LING,235,1,TTh 11.35-12.50,DOW 112,5.0,3.0
LING,238,1,MW 11.35-12.50,DOW 100,3.92,3.47
LING,241,1,MW 13.00-14.15,DOW 112,3.0,3.5
LING,254,1,MW 14.30-15.45,DOW 112,4.67,4.5
LING,266,1,TTh 14.30-15.45,DOW 112,3.6,2.4
LING,271,1,MW 9.00-10.15,LC 317,4.1,3.1
LING,275,1,TTh 13.00-14.15,DOW 215,3.7,2.27
LING,324,1,T 9.25-11.15,CO493 102,3.42,2.93
LING,380,1,Th 9.25-11.15,DOW 215,4.0,3.36
LING,491,1,W 16.00-17.50,WLH 007,4.27,3.98
LING,512,1,TTh 16.00-17.15,HLH17 115,3.46,2.89
LING,525,1,M-F 9.25-10.15,LUCE 302,4.19,2.56
LING,546,1,TTh 14.30-15.45,WLH 120,3.61,2.99
LING,548,1,MWF 8.20-9.10,LUCE 302,4.19,2.56
LING,635,1,TTh 11.35-12.50,DOW 112,5.0,3.0
LING,638,1,MW 11.35-12.50,DOW 100,3.92,3.47
LING,641,1,MW 13.00-14.15,DOW 112,3.0,3.5
LING,654,1,MW 14.30-15.45,DOW 112,4.67,4.5
LING,666,1,TTh 14.30-15.45,DOW 112,3.65,3.5
LING,671,1,1 HTBA,,4.14,3.29
LING,675,1,TTh 13.00-14.15,DOW 215,4.0,2.33
LING,724,1,T 9.25-11.15,CO493 102,3.42,2.93
LING,780,1,Th 9.25-11.15,DOW 215,4.0,3.36
LING,888,1,W 16.00-17.50,WLH 009,3.92,3.47
LITR,017,1,TTh 13.00-14.15,CO493 208,4.24,3.39
LITR,024,1,TTh 9.00-10.15,BF S-28,4.13,3.24
LITR,025,1,MW 13.00-14.15,LC 204,,
LITR,140,1,M 9.25-11.15 + 1,LC 206,3.14,3.23
LITR,154,1,MW 14.30-15.45,LC 210,4.59,3.33
LITR,169,1,TTh 14.30-15.45,LC 213,4.35,4.04
LITR,169,2,TTh 11.35-12.50,WHC B-03,4.27,3.91
LITR,176,1,TTh 9.00-10.15,LC 318,4.75,3.0
LITR,197,1,M 15.30-17.20,WLH 209,3.9,3.13
LITR,201,1,W 13.30-15.20 + 1,WLH 001,4.13,3.24
LITR,202,1,1 HTBA,,4.09,3.44
LITR,214,1,TTh 13.30-14.20,LC 211,4.49,3.19
LITR,220,1,Th 13.30-15.20,WLH 011,4.5,3.35
LITR,246,1,W 15.30-17.20,WLH 115,4.18,3.2
LITR,250,1,T 13.30-15.20,WALL81 301,3.83,3.0
LITR,253,1,MW 9.25-10.15 + 1,WLH 207,4.28,3.4
LITR,261,1,MW 14.30-15.45,LC 203,4.4,3.4
LITR,295,1,W 13.30-15.20,BASSLB L72,4.8,3.42
LITR,302,1,F 13.30-15.20,WALL81 301,4.67,3.33
LITR,324,1,M 9.25-11.15,WHC B-04,4.33,3.33
LITR,331,1,MW 13.00-14.15 + 1,CO451 B-04,3.91,2.91
LITR,339,1,MW 11.35-12.25 + 1,WLH 117,3.81,2.46
LITR,340,1,MW 11.35-12.25 + 1,WLH 117,4.17,3.14
LITR,342,1,1 HTBA,,,
LITR,348,1,TTh 14.30-15.45,WLH 001,4.8,4.08
LITR,359,1,TTh 16.00-17.15,WLH 117,4.59,2.79
LITR,361,1,1 HTBA,,4.09,3.25
LITR,366,1,W 13.30-15.20 + 1,WALL81 301,3.54,3.04
LITR,370,1,Th 13.30-15.20 + 1,WALL81 101 + 1,,
LITR,380,1,Th 13.30-15.20 + 1,LC 204,4.02,2.23
LITR,400,1,W 13.30-15.20,CO493 103,4.66,3.27
LITR,401,1,TTh 11.35-12.50,WLH 205,3.8,3.8
LITR,403,1,TTh 14.30-15.45,WLH 012,3.0,2.33
LITR,406,1,T 15.30-17.20,CO451 B-04,4.0,3.67
LITR,445,1,TTh 14.30-15.45,WLH 007,4.31,3.04
LITR,450,1,Th 9.25-11.15,CO451 B-04,4.5,3.25
LITR,459,1,TTh 13.00-14.15,WLH 007,4.31,3.04
LITR,460,1,1 HTBA,,,
MATH,106,1,MW 14.30-15.45,LOM 214,3.22,3.37
MATH,108,1,TTh 14.30-15.45,LOM 200,4.02,3.07
MATH,111,1,TTh 9.00-10.15,LOM 200,3.2800000000000002,3.67
MATH,111,2,TTh 11.35-12.50,LOM 200,3.2800000000000002,3.67
MATH,111,3,TTh 13.00-14.15,LOM 200,3.5700000000000003,3.42
MATH,112,1,MWF 9.25-10.15,LOM 200,2.84,3.26
MATH,112,2,MW 11.35-12.50,LOM 215,3.25,3.45
MATH,112,3,TTh 9.00-10.15,LOM 201,2.86,3.29
MATH,112,4,TTh 11.35-12.50,LOM 205,2.84,3.26
MATH,115,1,MWF 9.25-10.15,LOM 201,2.89,3.32
MATH,115,2,MWF 11.35-12.25,LOM 201,2.89,3.32
MATH,115,3,TTh 9.00-10.15,LOM 205,2.96,3.13
MATH,115,4,TTh 11.35-12.50,LOM 201,3.27,3.27
MATH,115,5,TTh 11.35-12.50,HLH17 05,2.96,3.13
MATH,115,6,TTh 14.30-15.45,LOM 201,3.36,3.55
MATH,118,1,TTh 14.30-15.45,DL 431,3.4,3.25
MATH,120,1,MWF 9.25-10.15,LOM 205,3.14,3.32
MATH,120,2,MWF 11.35-12.25,LOM 205,3.14,3.32
MATH,120,3,TTh 9.00-10.15,LOM 206,3.68,3.4
MATH,120,4,TTh 11.35-12.50,WLH 114,3.98,3.2800000000000002
MATH,120,5,TTh 11.35-12.50,LOM 214,3.2800000000000002,3.24
MATH,120,6,TTh 14.30-15.45,LOM 205,3.14,3.32
MATH,121,1,TTh 9.00-10.15,LOM 214,4.58,2.67
MATH,160,1,TTh 11.35-12.50,YSB MARSH,2.96,2.26
MATH,222,1,TTh 11.35-12.50,WTS A51,3.1,3.23
MATH,222,2,MW 9.00-10.15,WTS A53,2.95,2.98
MATH,222,3,MW 14.30-15.45,WTS A51,2.95,2.98
MATH,225,1,TTh 9.00-10.15,LOM 215,3.36,3.7
MATH,225,2,TTh 13.00-14.15,LOM 201,2.7800000000000002,3.92
MATH,231,1,TTh 11.35-12.50,HLH17 101,4.1,4.39
MATH,235,1,TTh 13.00-14.15,DL 431,4.33,3.29
MATH,240,1,MWF 10.30-11.20,LOM 200,4.02,3.25
MATH,242,1,MW 9.00-10.15,DL 220,2.96,3.35
MATH,244,1,MWF 9.25-10.15,WTS A51,3.58,3.54
MATH,246,1,MWF 10.30-11.20,HLH17 05,3.12,2.94
MATH,250,1,TTh 14.30-15.45,LOM 206,3.56,3.25
MATH,251,1,MW 13.00-14.15,WLH 119,3.67,2.91
MATH,300,1,MW 11.35-12.50,LOM 206,3.74,3.89
MATH,305,1,MW 13.00-14.15,LOM 206,4.1,3.56
MATH,315,1,TTh 14.30-15.45,LOM 202,4.11,2.56
MATH,325,1,MW 13.00-14.15,LOM 205,4.63,3.75
MATH,330,1,TTh 14.30-15.45,WTS A30,4.31,3.85
MATH,353,1,1 HTBA,,3.63,3.1
MATH,354,1,MW 11.35-12.50,LOM 214,3.33,2.4
MATH,360,1,TTh 11.35-12.50,LOM 206,4.04,3.68
MATH,370,1,TTh 9.00-10.15,LOM 202,4.36,3.85
MATH,381,1,TTh 11.35-12.50,LOM 215,4.5,2.75
MATH,435,1,TTh 9.00-10.15,DL 431,3.25,2.5
MATH,470,1,1 HTBA,,4.53,3.36
MATH,475,1,1 HTBA,,4.33,3.2
MATH,480,1,MW 14.30-15.45,LOM 200,3.64,2.25
MATH,480,2,TTh 13.00-14.15,LOM 205,2.17,1.67
MATH,501,1,TTh 11.35-12.50,LOM 215,2.44,2.95
MATH,515,1,TTh 14.30-15.45,LOM 202,4.33,2.27
MATH,525,1,MW 13.00-14.15,LOM 205,4.63,3.75
MATH,533,1,1 HTBA,,3.75,2.75
MATH,545,1,MW 14.30-15.45,LOM 205,1.5,1.0
MATH,698,1,T 13.00-15.30 + 1,DL 316,4.75,4.4
MATH,700,1,TTh 11.35-12.50,DL 431,3.9,4.23
MATH,734,1,MW 14.30-15.45,LOM 206,4.3,3.1
MATH,757,1,MW 13.00-14.15,LOM 214,,
MATH,758,1,1 HTBA,,,
MATH,797,1,MW 14.30-15.45,DL 431,3.16,2.54
MATH,803,1,TTh 14.30-15.45,LOM 214,3.67,2.9699999999999998
MATH,804,1,TTh 9.00-10.15,DL 316,4.63,2.81
MATH,827,1,MW 11.35-12.50,DL 431,4.5,3.0
MB&B,050,1,MW 13.00-14.15,WLH 002,4.71,3.12
MB&B,105,1,MW 11.35-12.25 + 1,LC 102,3.05,2.58
MB&B,107,1,F 14.30-16.20,AKW 100,3.77,2.54
MB&B,251L,1,T 13.30-17.30,,2.88,3.62
MB&B,301,1,TTh 11.35-12.50,BASS 305,3.77,4.22
MB&B,302,1,MW 13.00-14.15 + 1,BASS 405,3.04,3.17
MB&B,361,1,TTh 14.30-15.45,SPL 56,3.84,3.42
MB&B,443,1,TTh 11.30-12.50,BASS 405,4.4,3.83
MB&B,445,1,Th 14.30-16.20,BASS 205,4.44,2.7199999999999998
MB&B,452,1,MW 13.00-14.15,BASS 305,3.19,2.91
MB&B,460L,1,Th 13.30-17.30,,3.41,3.5
MB&B,471,1,1 HTBA,,4.14,3.68
MB&B,473,1,1 HTBA,,,
MB&B,479,1,1 HTBA,,4.47,3.79
MB&B,490,1,1 HTBA,,3.6,2.32
MB&B,517,1,MW 17.30-19.30,BASS 405,3.75,3.2
MB&B,523,1,TTh 13.00-14.15,SPL 56,3.67,4.0
MB&B,529,1,MW 9.25-10.40,,3.83,3.0
MB&B,545,1,Th 14.30-16.20,BASS 205,4.67,2.92
MB&B,562,1,TTh 14.30-15.45,SPL 56,3.84,3.42
MB&B,567,1,M 9.00-11.15,,3.47,2.91
MB&B,571,1,1 HTBA,,4.25,3.63
MB&B,601,1,TTh 11.35-12.50,BASS 305,3.52,4.12
MB&B,630,1,TTh 14.30-15.45,BASS 405,3.01,3.32
MB&B,650,1,1 HTBA,,4.65,4.18
MB&B,651,1,1 HTBA,,4.72,4.19
MB&B,676,1,F 15.00-16.00,SHM C103,3.66,1.34
MB&B,711,1,1 HTBA,,3.0,3.0
MB&B,725,1,TTh 9.30-11.00 + 1,,3.59,3.02
MB&B,734,1,TTh 10.00-11.30,BCMM 101,3.69,2.18
MB&B,743,1,TTh 11.30-12.50,BASS 405,4.4,3.83
MB&B,752,1,MW 13.00-14.15,BASS 305,3.19,2.91
MB&B,753,1,MW 13.00-14.15,BASS 305,3.19,2.91
MB&B,754,1,MW 13.00-14.15,BASS 305,3.19,2.91
MBIO,601,1,1 HTBA,,,
MBIO,671,1,1 HTBA,,3.42,1.88
MBIO,672,1,1 HTBA,,3.42,1.88
MBIO,680,1,1 HTBA,,,
MBIO,685,1,MW 9.30-11.00,BCMM 101,3.75,3.25
MBIO,702,1,M 16.00-17.00,HOPE 216,3.5,2.0
MBIO,704,1,1 HTBA,,3.42,1.88
MBIO,705,1,W 17.00-18.30,BCMM 101,,
MBIO,734,1,TTh 10.00-11.30,BCMM 101,3.69,2.18
MCDB,040,1,TTh 13.00-14.15,WTS A42,4.05,2.8200000000000003
MCDB,070,1,TTh 11.35-12.50,WTS A39,2.9,1.9500000000000002
MCDB,103,1,MW 13.00-14.15,WLH 007,3.99,3.64
MCDB,105,1,MW 11.35-12.25 + 1,LC 102,3.05,2.58
MCDB,109,1,TTh 14.30-15.20,LORIA B51,3.69,2.58
MCDB,175L,1,M 14.30-17.30,,3.59,3.23
MCDB,200,1,MW 9.00-10.15,KGL 123,3.15,3.39
MCDB,201L,1,M 13.30-17.30,,3.52,3.62
MCDB,201L,2,W 13.30-17.30,,3.52,3.62
MCDB,205,1,TTh 9.00-10.15,OML 202,3.99,4.17
MCDB,250,1,MWF 10.30-11.20,OML 202,3.44,2.04
MCDB,251L,1,T 13.30-17.30,,4.45,1.81
MCDB,251L,2,W 13.30-17.30,,4.45,1.81
MCDB,251L,3,Th 13.30-17.30,,4.45,1.81
MCDB,290,1,TTh 13.00-14.15,OML 202,3.5700000000000003,2.76
MCDB,291L,1,T 14.30-17.30,,3.5700000000000003,3.01
MCDB,301L,1,T 13.30-17.30,,2.88,3.62
MCDB,303L,1,T 14.30-16.30,ESC 110,3.62,2.95
MCDB,315,1,TTh 11.35-12.50,WTS A30,3.89,2.98
MCDB,344L,1,MW 13.30-18.30,,4.87,2.58
MCDB,345L,1,MW 13.30-18.30,,4.87,2.61
MCDB,361,1,TTh 14.30-15.45,SPL 56,3.75,3.44
MCDB,370,1,MW 11.35-12.50,WTS A30,3.69,3.0
MCDB,387,1,1 HTBA,,3.71,3.02
MCDB,387,2,1 HTBA,,3.71,3.02
MCDB,415,1,MWF 9.25-10.15,HLH17 03,3.74,2.33
MCDB,450,1,M 15.30-17.20,YSB 442,4.69,2.24
MCDB,452,1,MW 13.00-14.15,BASS 305,3.19,2.91
MCDB,461,1,F 15.30-17.20,WTS A42,4.44,2.36
MCDB,474,1,1 HTBA,,4.14,3.89
MCDB,475,1,1 HTBA,,4.4,4.5
MCDB,486,1,1 HTBA,,3.8,4.14
MCDB,496,1,1 HTBA,,4.14,4.54
MCDB,504,1,1 HTBA,,,
MCDB,517,1,MW 17.30-19.30,BASS 405,3.75,3.2
MCDB,560,1,MWF 9.25-10.15,HLH17 03,4.4,2.27
MCDB,562,1,TTh 14.30-15.45,SPL 56,3.84,3.42
MCDB,570,1,MW 11.35-12.50,WTS A30,3.5700000000000003,2.99
MCDB,585,1,1 HTBA,,4.33,5.0
MCDB,596,1,1 HTBA,,2.0,5.0
MCDB,599,1,F 15.30-17.20,WTS A42,4.67,2.17
MCDB,630,1,TTh 14.30-15.45,BASS 405,3.01,3.32
MCDB,670,1,1 HTBA,,4.32,2.09
MCDB,677,1,W 13.30-15.20,,3.39,3.36
MCDB,743,1,TTh 11.30-12.50,BASS 405,4.4,3.83
MCDB,752,1,MW 13.00-14.15,BASS 305,3.19,2.91
MCDB,901,1,Th 16.15-17.45,,3.56,2.1
MCDB,903,1,1 HTBA,,3.95,2.09
MCDB,913,1,1 HTBA,,4.37,3.87
MCDB,951,1,1 HTBA,,,
MDVL,520,1,W 13.30-15.20,LORIA 259,4.28,3.14
MDVL,563,1,T 13.30-15.20,BRBL,,
MDVL,610,1,TTh 9.30-10.50,SDQ WOOD,5.0,3.0
MDVL,664,1,MWF 9.30-10.20,SDQ GREAT,4.73,3.5
MEDC,999,1,1 HTBA,,,
MEDR,999,1,1 HTBA,,,
MENG,185,1,MW 10.30-11.20 + 1,ML 104,3.23,4.23
MENG,211,1,TTh 13.00-14.15,WLH 208,3.43,3.68
MENG,286L,1,TTh 14.30-17.30,BCT CO31,3.47,2.64
MENG,286L,2,1 HTBA,,3.54,2.62
MENG,325,1,MW 13.00-14.15,HLH17 03,3.85,3.39
MENG,363L,1,T 10.30-11.20,,2.2800000000000002,5.0
MENG,363L,2,Th 14.30-17.30,,3.63,4.51
MENG,363L,3,F 14.30-17.30,,3.63,4.51
MENG,363L,4,T 14.30-17.30,,3.63,4.51
MENG,365,1,MW 14.30-15.45,ML 104,4.26,3.7199999999999998
MENG,389,1,MW 17.30-18.45,HLH17 03,3.05,4.06
MENG,390,1,TTh 11.35-12.50,ML 104,4.03,4.04
MENG,400,1,MW 19.00-20.15,BCT CO31,3.86,3.42
MENG,404,1,TTh 9.00-10.15,BCT 107,3.91,3.55
MENG,450,1,1 HTBA,,,
MENG,464,1,MW 11.35-12.50,ML 104,4.0,4.0
MENG,472,1,MW 13.00-14.15 + 1,,3.42,3.67
MENG,474,1,MW 13.00-14.15,,4.5,3.75
MENG,488L,1,Th 13.00-17.00,,2.65,4.71
MENG,488L,2,Th 13.00-17.00,,2.65,4.71
MENG,488L,3,Th 13.00-17.00,,2.65,4.71
MESO,512,1,1 HTBA,,4.19,2.84
MESO,544,1,1 HTBA,,4.19,2.84
MGMT,701,1,F 13.00-16.00,EVANS 4230,5.0,4.0
MGMT,721,1,T 16.30-19.30,EVANS 4420,,
MGMT,736,1,F 9.30-12.30,EVANS 2210,,
MGMT,742,1,W 8.30-11.30,EVANS 4220,,
MGMT,744,1,TTh 14.40-16.00,EVANS 4210,4.27,3.4
MGMT,745,1,Th 16.10-19.10,EVANS 4230,4.85,3.27
MGMT,746,1,W 13.00-16.00,EVANS 4400,4.68,3.03
MGMT,747,1,F 8.00-11.00,EVANS 4230,,
MGMT,748,1,W 8.30-11.30,EVANS 1556,4.23,2.94
MGMT,751,1,F 9.00-12.00,EVANS 2467,4.5,4.0
MGMT,758,1,1 HTBA,,3.94,2.7199999999999998
MGMT,780,1,1 HTBA,,3.45,2.38
MGMT,781,1,F 11.30-13.00,EVANS 4200,4.27,2.69
MGMT,781,2,F 11.30-13.00,,4.27,2.69
MGMT,781,3,Th 11.35-12.50,EVANS 4430,4.27,2.69
MGMT,781,4,T 11.35-12.50,EVANS 4430,4.27,2.69
MGMT,781,5,T 11.35-12.50,EVANS 4200,4.27,2.69
MGMT,782,1,F 10.10-11.20,EVANS 4200,3.8200000000000003,2.77
MGMT,782,2,F 10.10-11.20,EVANS 2230,3.8200000000000003,2.77
MGMT,782,3,Th 10.10-11.20,EVANS 4461,3.8200000000000003,2.77
MGMT,782,4,T 10.10-11.20,EVANS 4461,3.8200000000000003,2.77
MGMT,782,5,M 10.10-11.20,EVANS 2467,3.8200000000000003,2.77
MGRK,120,1,M-F 9.25-10.15,RKZ 241,4.52,2.88
MGRK,140,1,M-F 10.30-11.20,RKZ 241,4.67,2.83
MGRK,222,1,T 13.30-15.20,YK220 003,4.1,2.94
MGRK,300,1,W 9.25-11.15,LUCE 202,4.19,2.77
MGRK,304,1,Th 13.30-15.20,WLH 202,4.22,3.11
MGT,416,6,W 16.10-18.30,EVANS 2230,4.48,3.45
MGT,502,1,TTh 14.40-16.00,EVANS 2230,,
MGT,510,1,MW 10.10-11.30,EVANS 2230,3.96,2.59
MGT,523,1,MW 13.00-14.20,EVANS 4210,4.13,3.43
MGT,525,1,TTh 8.30-9.50,EVANS 2400,,
MGT,525,2,TTh 10.10-11.30,EVANS 2400,,
MGT,525,3,TTh 13.00-14.20,EVANS 2400,,
MGT,526,1,MW 8.30-9.50,EVANS 4430,3.5,2.43
MGT,531,1,T 14.40-17.40,EVANS 4220,,
MGT,532,1,MW 13.00-14.20,EVANS 2210,,
MGT,532,2,MW 14.40-16.00,EVANS 2210,,
MGT,534,1,MW 14.40-16.00,EVANS 2230,,
MGT,537,1,TTh 8.30-9.50,EVANS 4420,,
MGT,538,1,MW 8.30-9.50,EVANS 4220,,
MGT,538,2,MW 10.10-11.30,EVANS 4220,,
MGT,538,3,MW 13.00-14.20,EVANS 4220,,
MGT,541,1,W 16.10-19.10,EVANS 2200,4.23,2.94
MGT,544,1,TTh 13.00-14.20,EVANS 2230,,
MGT,544,2,TTh 16.10-17.30,EVANS 2230,,
MGT,548,1,MW 13.00-14.20,EVANS 2230,3.45,2.38
MGT,553,1,TTh 10.10-11.30,EVANS 4220,,
MGT,553,2,TTh 13.00-14.20,EVANS 4220,,
MGT,556,1,MW 10.10-11.30,EVANS 2210,4.5,4.0
MGT,556,2,MW 14.40-16.00,EVANS 2410,4.5,4.0
MGT,558,0,TTh 8.30-9.50,EVANS 4220,,
MGT,558,1,TTh 10.10-11.30,EVANS 4220,,
MGT,558,2,TTh 13.00-14.20,EVANS 4220,,
MGT,563,1,MW 13.00-14.20,BOWERS AUD,,
MGT,566,1,TTh 10.10-11.30,EVANS 2210,,
MGT,575,1,MW 14.40-16.00,EVANS 4420,,
MGT,575,2,MW 16.10-17.30,EVANS 4420,,
MGT,581,1,TTh 8.30-9.50,EVANS 4420,,
MGT,589,1,MW 8.30-9.50,EVANS 4230,4.53,3.47
MGT,607,1,M 15.30-17.20,WTS A68,4.02,3.45
MGT,612,1,W 16.10-19.10,EVANS 4220,4.72,3.83
MGT,612,2,Th 14.40-17.40,EVANS 4220,4.72,3.83
MGT,616,1,MW 13.00-14.20,EVANS 4410,4.08,3.13
MGT,621,1,TTh 13.00-14.20,EVANS 4210,,
MGT,623,1,Th 14.40-17.40,EVANS 2400,,
MGT,624,1,TTh 10.10-11.30,EVANS 2200,,
MGT,624,2,TTh 13.00-14.20,EVANS 2200,,
MGT,625,1,MWTh 18.10-20.15,SLB 108,,
MGT,641,1,MW 10.10-11.30,EVANS 2410,4.85,3.27
MGT,641,2,MW 13.00-14.20,EVANS 2410,4.85,3.27
MGT,646,1,T 11.35-12.55,,,
MGT,650,1,W 17.45-19.10,EVANS 2210,4.14,3.37
MGT,651,1,W 13.30-15.30,WTS B39,,
MGT,655,1,MW 10.10-11.30,EVANS 4230,,
MGT,655,2,MW 13.00-14.20,EVANS 4230,,
MGT,657,1,T 16.10-19.10,EVANS 4200,,
MGT,662,1,Th 16.10-18.00,SLB 109,,
MGT,668,1,W 16.10-19.10,EVANS 4230,,
MGT,671,1,MW 10.10-11.30,EVANS 4430,,
MGT,672,1,W 14.40-17.10,EVANS 4210,3.9699999999999998,3.19
MGT,674,1,MW 10.10-11.30,EVANS 4430,,
MGT,683,1,M 14.30-17.20,,,
MGT,686,1,T 14.30-17.20,S 24,,
MGT,689,1,M 16.10-18.00,BAKER 118,,
MGT,693,1,TTh 10.10-12.00,SLB 121,,
MGT,695,1,Th 13.00-14.50,CO47 106A,3.94,2.96
MGT,698,1,MW 10.10-11.30,EVANS 4410,4.13,2.07
MGT,699,1,Th 18.30-19.30,SHM L221,4.13,2.07
MGT,801,1,MW 8.30-9.50,EVANS 4400,,
MGT,803,1,MW 13.00-14.20,EVANS 4220,4.0,3.23
MGT,806,1,T 18.00-21.00,EVANS 4400,,
MGT,811,1,MW 10.10-11.30,EVANS 4400,,
MGT,812,0,MW 13.00-14.20,EVANS 4230,,
MGT,812,1,MW 13.00-14.20,EVANS 4410,,
MGT,812,2,MW 10.10-11.30,EVANS 4400,,
MGT,822,1,TTh 8.30-9.50,EVANS 4200,,
MGT,822,2,TTh 10.10-11.30,EVANS 4200,,
MGT,824,1,MW 13.00-14.20,EVANS 4430,4.0,3.23
MGT,826,1,MW 10.10-11.30,EVANS 4230,,
MGT,828,1,W 14.40-17.40,EVANS 4430,,
MGT,830,1,TTh 13.00-14.20,EVANS 4430,,
MGT,830,2,TTh 14.40-16.00,EVANS 4430,,
MGT,830,3,TTh 14.40-16.00,EVANS 4430,,
MGT,832,1,TTh 8.30-9.50,EVANS 2230,,
MGT,832,2,TTh 10.10-11.30,EVANS 2230,,
MGT,834,1,TTh 10.10-11.30,EVANS 4420,,
MGT,842,1,W 14.40-17.40,EVANS 4410,,
MGT,848,1,M 14.40-17.40,EVANS 4410,,
MGT,854,1,MW 10.10-11.30,EVANS 2400,3.94,2.7199999999999998
MGT,854,2,MW 13.00-14.20,EVANS 2400,3.94,2.7199999999999998
MGT,854,3,MW 14.40-16.00,EVANS 2400,3.94,2.7199999999999998
MGT,855,1,MW 10.10-11.30,EVANS 2200,3.94,2.7199999999999998
